YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,T2M,T2MDEW,T2M_MAX,T2M_MIN,TS,WS10M,WD10M,WS50M,WD50M,PS,PRECTOTCORR,RH2M
2018,5,13,6.89,0.62,372.13,128.37,146.03,1.98,16.57,0.4,23.55,10.32,32.3,15.74,24.65,5.26,214.69,6.67,215.0,96.59,0.08,48.81
2018,5,14,5.78,0.52,366.51,107.41,149.13,1.69,14.38,0.34,18.8,8.69,26.6,11.83,21.4,4.53,74.38,5.34,75.44,96.85,0.53,54.44
2018,5,15,6.22,0.56,341.88,113.39,145.95,1.62,14.88,0.32,17.14,7.49,25.26,10.51,18.7,2.84,129.56,3.61,140.75,96.82,0.05,56.62
2018,5,16,3.82,0.34,345.16,71.81,140.92,0.96,9.46,0.2,17.55,8.35,24.09,12.06,19.99,3.5,80.31,4.21,78.88,96.8,0.36,57.56
2018,5,17,5.08,0.45,362.51,94.04,139.2,1.31,12.02,0.27,18.93,8.2,26.66,12.72,20.98,4.09,83.38,5.25,83.75,96.59,0.01,53.31
2018,5,18,7.01,0.62,349.5,129.59,139.01,1.84,16.29,0.37,18.87,10.54,24.73,12.7,20.4,4.13,54.62,5.36,54.31,96.47,0.32,61.12
2018,5,19,5.96,0.53,371.24,110.21,142.89,1.63,14.21,0.33,19.15,11.61,26.16,13.3,21.17,5.81,52.19,7.1,52.56,96.48,1.16,64.81
2018,5,20,7.24,0.65,352.88,134.59,142.66,1.84,17.06,0.37,19.7,11.73,26.65,12.95,22.31,3.98,75.88,5.09,77.62,96.38,0.56,63.69
2018,5,21,6.45,0.58,375.26,119.87,146.64,1.84,15.62,0.37,20.95,11.55,27.78,13.5,22.64,2.03,137.06,2.6,138.31,96.39,1.09,58.69
2018,5,22,3.86,0.34,367.88,72.56,142.34,1.13,9.62,0.23,20.41,13.01,28.01,15.13,22.63,2.64,114.0,3.79,128.75,96.6,2.07,66.38
2018,5,23,8.05,0.71,345.02,148.8,154.9,2.22,19.23,0.45,21.96,11.28,30.72,14.47,24.48,2.12,176.69,2.99,179.94,97.07,0.01,57.69
2018,5,24,8.36,0.74,348.48,155.34,155.84,2.32,20.0,0.46,22.91,10.43,32.06,14.77,25.23,2.7,163.75,3.43,166.06,97.03,0.0,52.31
2018,5,25,8.18,0.73,356.01,152.37,154.37,2.39,19.61,0.47,24.39,10.15,33.5,15.86,26.4,2.95,180.94,3.76,183.75,96.8,0.02,45.94
2018,5,26,7.49,0.66,368.21,139.33,156.56,2.41,18.35,0.48,24.67,10.06,33.88,17.07,26.92,2.97,152.44,3.58,154.06,96.92,0.0,43.56
2018,5,27,6.93,0.61,374.93,127.24,141.79,2.21,16.03,0.43,21.89,10.73,28.1,16.85,21.76,3.22,176.75,4.45,177.12,96.93,0.77,50.94
2018,5,28,7.66,0.67,368.05,142.28,144.14,2.23,18.01,0.44,23.83,11.08,32.36,16.99,25.21,5.19,105.38,6.6,106.88,96.68,0.0,50.62
2018,5,29,6.64,0.59,389.47,121.3,127.78,1.86,14.51,0.37,25.03,13.88,34.24,16.97,27.33,4.95,101.25,6.27,114.62,96.21,0.01,55.12
2018,5,30,8.14,0.71,354.73,150.76,152.43,2.29,19.33,0.45,24.38,11.33,32.94,16.26,26.89,4.75,143.75,5.95,141.81,96.67,0.0,49.5
2018,5,31,7.75,0.68,354.14,143.74,146.88,2.2,18.14,0.44,22.85,11.9,30.89,15.7,24.89,4.88,60.38,6.42,60.44,96.9,0.0,54.5
2018,6,1,4.4,0.38,365.3,82.38,151.36,1.36,11.13,0.27,22.24,10.05,28.53,15.87,23.15,4.31,82.06,5.8,82.56,97.06,0.0,49.5
2018,6,2,6.32,0.55,369.4,115.8,146.66,1.93,14.91,0.38,23.87,9.59,31.45,17.04,25.37,3.48,102.75,4.57,104.38,96.9,0.22,42.62
2018,6,3,7.9,0.69,364.75,146.98,147.98,2.29,18.64,0.45,25.45,10.78,34.68,16.69,27.4,3.41,84.06,4.59,85.12,96.63,0.0,43.88
2018,6,4,4.34,0.38,387.62,82.05,148.35,1.25,10.68,0.25,24.17,12.76,32.1,17.83,26.08,4.99,41.81,6.33,41.0,96.55,0.01,52.88
2018,6,5,8.27,0.72,369.49,156.05,157.62,2.56,20.21,0.51,24.64,11.63,33.28,15.84,27.69,3.36,93.44,4.23,93.19,96.55,0.04,49.56
2018,6,6,5.48,0.48,369.75,101.2,146.73,1.58,12.91,0.31,22.37,10.51,29.52,17.44,23.63,6.09,67.44,7.5,68.0,96.57,0.0,50.75
2018,6,7,7.28,0.63,370.62,135.98,147.48,2.02,17.25,0.4,23.33,12.5,31.8,16.22,25.56,6.54,125.25,7.81,139.5,96.49,0.09,55.94
2018,6,8,8.32,0.73,351.83,154.16,157.03,2.3,19.8,0.46,23.98,10.76,32.53,15.39,26.85,3.22,249.75,4.21,252.0,96.81,0.01,48.38
2018,6,9,8.49,0.74,363.66,158.63,159.34,2.51,20.52,0.5,26.17,11.83,36.54,16.67,28.74,3.32,167.81,4.46,170.81,96.87,0.05,50.25
2018,6,10,8.3,0.72,367.34,153.59,154.88,2.46,19.66,0.48,27.25,9.6,36.73,19.94,28.82,3.77,146.75,4.8,147.44,96.6,0.0,38.38
2018,6,11,7.91,0.69,373.67,146.3,149.88,2.41,18.67,0.47,27.92,10.67,37.95,19.28,29.5,4.66,105.19,5.96,108.31,96.21,0.0,39.12
2018,6,12,8.06,0.7,374.32,150.83,153.18,2.41,19.3,0.48,26.21,12.3,34.39,17.61,29.02,5.31,102.75,6.38,101.0,96.47,0.0,45.62
2018,6,13,5.92,0.52,381.72,111.54,152.7,1.84,14.49,0.37,24.43,12.62,32.25,18.51,27.29,2.59,98.69,3.25,83.25,96.47,4.54,50.88
2018,6,14,8.1,0.7,356.3,149.92,157.25,2.28,19.36,0.45,23.6,9.93,30.66,17.42,26.15,4.72,304.75,5.88,303.31,96.46,0.06,46.06
2018,6,15,7.56,0.66,348.01,139.79,157.52,2.02,18.07,0.41,22.92,8.62,30.15,16.18,25.34,5.34,273.31,6.79,287.25,96.56,0.02,43.62
2018,6,16,8.43,0.73,339.96,156.63,159.23,2.31,20.23,0.46,23.77,8.2,31.98,15.16,26.35,3.92,241.12,5.54,239.88,96.73,0.0,41.38
2018,6,17,8.03,0.7,360.12,150.69,158.93,2.37,19.58,0.47,25.08,10.37,33.7,16.99,27.84,3.25,200.19,4.52,213.12,96.87,0.0,43.31
2018,6,18,8.01,0.7,347.02,148.76,157.91,2.28,19.38,0.45,23.73,10.41,31.21,16.18,26.07,5.95,289.75,7.41,289.06,96.91,0.03,47.81
2018,6,19,7.0,0.61,362.25,129.62,154.93,1.91,16.88,0.38,22.98,11.5,30.11,16.15,25.59,4.62,118.88,5.9,118.0,96.9,0.48,51.75
2018,6,20,6.89,0.59,373.16,128.83,153.13,1.92,16.7,0.38,23.61,13.12,29.98,17.3,26.15,4.23,119.44,5.6,118.88,97.04,0.63,55.25
2018,6,21,6.01,0.52,382.95,113.05,149.7,1.66,14.69,0.34,25.03,13.5,30.54,18.79,27.71,1.5,176.0,1.88,176.5,96.97,2.47,51.94
2018,6,22,7.5,0.65,386.12,140.62,151.57,2.0,17.96,0.4,26.55,13.22,32.9,19.2,28.48,2.75,235.94,4.12,236.0,96.84,0.96,47.12
2018,6,23,7.87,0.68,383.36,148.32,156.65,2.32,19.17,0.46,27.05,13.33,34.37,19.09,29.96,2.05,99.12,3.2,112.88,96.9,1.19,45.75
2018,6,24,7.57,0.66,387.12,141.84,155.16,2.22,18.29,0.44,27.54,13.24,35.9,20.23,30.97,2.66,127.81,3.89,155.38,96.73,0.51,45.38
2018,6,25,7.72,0.67,371.76,143.16,155.77,2.17,18.51,0.43,26.12,11.69,32.56,20.8,28.69,4.31,39.69,5.27,82.12,96.62,0.02,45.56
2018,6,26,7.89,0.69,357.62,146.48,158.29,2.37,18.92,0.47,24.2,10.33,31.48,17.32,27.15,4.03,172.94,5.14,216.19,96.79,0.0,45.75
2018,6,27,8.66,0.75,337.46,161.32,162.62,2.46,20.95,0.49,23.88,8.95,31.76,16.01,26.47,4.45,263.19,6.12,262.31,96.83,0.0,43.31
2018,6,28,8.6,0.75,352.15,159.38,160.46,2.66,20.62,0.52,27.23,7.93,36.83,17.72,28.96,2.18,238.19,2.66,241.19,96.57,0.0,32.75
2018,6,29,7.94,0.69,384.52,148.4,154.71,2.55,19.13,0.5,31.01,8.75,39.95,22.05,32.01,4.07,233.0,5.26,232.75,96.36,0.0,28.44
2018,6,30,7.61,0.66,402.3,139.83,143.24,2.4,17.44,0.46,31.55,7.37,42.47,21.15,32.44,4.62,204.19,6.27,205.75,96.35,0.0,29.31
2018,7,1,7.56,0.66,415.92,138.0,145.57,2.35,17.38,0.45,34.54,3.73,43.76,24.91,34.72,4.5,231.88,6.16,233.12,96.43,0.0,16.69
2018,7,2,7.26,0.63,426.43,134.13,145.87,2.35,16.95,0.45,32.11,10.63,43.37,22.11,33.77,2.97,103.75,3.7,107.88,96.61,0.0,35.5
2018,7,3,7.54,0.66,415.18,142.16,146.01,2.42,17.98,0.47,29.69,14.76,38.38,21.82,32.02,3.65,76.56,4.57,73.94,96.93,0.02,46.62
2018,7,4,7.12,0.62,435.74,132.56,143.43,2.37,16.66,0.45,31.98,12.19,42.44,22.97,34.04,3.43,191.56,4.61,194.5,96.9,0.0,36.25
2018,7,5,7.18,0.62,431.7,132.47,141.8,2.34,16.55,0.45,33.33,9.73,43.68,23.38,34.8,3.98,181.19,5.51,182.31,96.81,0.0,29.56
2018,7,6,7.48,0.66,405.26,140.02,145.62,2.4,17.63,0.47,30.57,10.88,38.52,23.81,33.04,4.07,107.19,5.46,136.31,97.07,0.0,31.94
2018,7,7,7.58,0.66,393.26,141.72,144.83,2.45,17.81,0.47,30.53,10.86,39.78,22.05,33.48,3.2,60.44,4.26,70.12,97.12,0.0,32.31
2018,7,8,6.51,0.57,422.35,122.07,142.95,2.23,15.48,0.43,32.58,11.26,42.54,24.83,34.29,4.27,209.19,5.54,210.69,96.87,0.01,29.94
2018,7,9,7.84,0.69,393.77,147.32,152.23,2.59,18.94,0.5,30.18,10.54,37.19,24.17,32.96,3.8,50.5,4.6,47.62,96.78,0.0,31.88
2018,7,10,7.98,0.7,380.34,149.81,154.73,2.39,19.3,0.48,28.63,11.36,35.49,21.56,31.32,4.38,63.44,5.74,61.81,96.9,0.0,37.06
2018,7,11,7.62,0.67,398.74,142.66,153.57,2.25,18.42,0.45,30.75,11.96,38.43,21.52,33.1,2.7,226.81,3.7,228.12,96.8,0.0,36.06
2018,7,12,7.96,0.7,405.09,148.51,152.79,2.52,19.09,0.49,33.44,9.18,41.19,25.27,34.8,3.07,220.81,3.82,221.12,96.79,0.0,25.38
2018,7,13,7.85,0.7,406.66,146.44,152.44,2.66,18.91,0.52,34.27,10.15,43.83,24.06,36.12,2.45,212.38,3.14,214.81,96.86,0.0,28.69
2018,7,14,6.6,0.59,430.82,121.82,144.65,2.17,15.52,0.42,36.5,8.43,45.22,27.55,37.44,4.82,208.69,6.18,208.88,96.86,0.0,21.06
2018,7,15,7.84,0.7,412.71,147.15,149.02,2.55,18.77,0.49,34.83,12.94,44.23,27.3,38.03,2.22,99.31,2.89,113.25,96.88,0.0,31.19
2018,7,16,6.98,0.62,426.2,130.26,146.18,2.4,16.76,0.46,33.53,11.66,42.99,24.41,35.95,3.95,178.25,5.21,180.62,96.8,0.0,32.81
2018,7,17,7.9,0.7,389.27,147.97,149.09,2.51,18.85,0.48,30.98,10.4,39.76,23.09,34.76,3.42,115.62,4.34,133.94,96.9,0.0,31.0
2018,7,18,7.6,0.68,402.53,142.18,147.02,2.47,18.09,0.48,31.08,14.06,40.31,23.21,34.45,3.66,169.31,4.41,172.75,96.86,0.0,40.12
2018,7,19,7.58,0.68,411.52,142.38,143.68,2.41,17.95,0.47,34.01,11.52,44.68,24.33,36.55,3.48,159.0,5.12,177.62,96.66,0.0,29.25
2018,7,20,6.99,0.62,417.73,129.2,140.83,2.29,16.26,0.44,32.18,10.16,41.61,24.08,35.26,3.02,105.12,3.67,108.56,96.79,0.0,28.94
2018,7,21,7.38,0.66,411.18,136.77,140.68,2.3,17.18,0.45,34.25,10.08,43.77,24.96,35.81,4.9,198.62,6.6,200.06,96.64,0.0,28.25
2018,7,22,6.79,0.61,436.56,125.85,140.22,2.2,15.96,0.43,33.7,10.54,42.94,25.77,35.98,3.55,141.19,4.89,144.5,96.55,0.0,29.12
2018,7,23,6.47,0.59,411.53,122.02,140.27,2.08,15.39,0.41,32.55,11.51,41.9,25.68,34.75,3.82,134.5,4.86,148.06,96.58,0.02,30.88
2018,7,24,8.28,0.75,357.91,152.74,153.59,2.66,19.69,0.52,28.96,8.4,38.12,20.15,32.07,3.7,137.56,4.82,149.5,96.68,0.0,32.5
2018,7,25,8.2,0.74,370.23,151.91,152.87,2.6,19.55,0.51,29.2,10.08,37.91,20.95,32.73,2.69,80.12,3.72,106.81,96.7,0.0,38.06
2018,7,26,7.09,0.64,409.01,132.94,146.97,2.34,17.19,0.45,30.76,13.38,39.09,22.09,33.5,3.12,177.19,4.02,180.69,96.55,0.0,40.88
2018,7,27,7.73,0.7,392.73,145.9,148.11,2.43,18.69,0.48,30.69,12.03,39.12,23.12,33.76,4.09,125.31,4.87,128.25,96.55,0.0,35.88
2018,7,28,7.71,0.7,391.43,143.52,147.23,2.37,18.34,0.47,30.69,11.23,41.22,21.93,34.12,2.9,96.81,3.41,96.44,96.59,0.0,36.94
2018,7,29,7.65,0.7,386.27,142.52,150.06,2.32,18.48,0.46,31.37,10.71,40.71,23.73,34.99,2.12,157.0,2.44,157.94,96.67,0.0,32.31
2018,7,30,7.8,0.71,385.48,145.4,147.69,2.29,18.62,0.45,31.11,10.62,38.91,23.36,34.93,1.91,146.94,2.27,147.88,96.65,0.0,32.31
2018,7,31,7.86,0.72,391.34,147.51,149.84,2.37,19.02,0.47,30.34,12.08,37.69,22.49,34.66,2.38,97.56,3.05,103.56,96.71,0.01,37.19
2018,8,1,7.82,0.72,388.95,145.29,146.99,2.27,18.58,0.45,30.28,12.83,37.8,23.3,33.62,3.52,73.0,4.29,70.56,96.81,0.05,40.56
2018,8,2,7.36,0.68,401.74,137.27,144.07,2.24,17.55,0.44,30.76,14.65,38.23,23.63,34.96,2.13,158.62,2.38,140.12,96.84,0.01,42.62
2018,8,3,5.62,0.52,410.91,106.1,140.52,1.79,13.69,0.35,29.26,16.0,37.98,23.89,32.88,2.95,167.69,3.46,172.56,96.79,4.57,49.19
2018,8,4,5.66,0.52,400.03,107.21,139.82,1.85,14.02,0.37,26.09,16.57,30.3,23.16,27.6,2.71,197.19,3.64,212.12,96.76,1.64,57.06
2018,8,5,6.09,0.57,398.35,115.06,141.12,1.91,14.93,0.38,26.12,15.4,31.37,20.56,29.21,3.28,124.69,4.19,122.75,96.65,1.9,54.69
2018,8,6,4.81,0.45,399.41,89.72,130.64,1.44,11.49,0.29,24.32,18.42,27.64,21.37,25.89,4.73,47.75,5.55,47.69,96.8,3.56,70.38
2018,8,7,4.94,0.46,394.56,93.0,135.97,1.52,12.2,0.3,24.81,17.58,29.54,20.55,27.45,2.16,56.19,2.79,108.19,96.71,5.18,66.69
2018,8,8,6.2,0.59,395.61,116.07,137.97,1.8,14.97,0.36,27.22,17.4,33.79,21.14,30.19,2.08,166.88,2.84,174.25,96.7,1.03,59.25
2018,8,9,6.92,0.66,402.24,130.73,138.88,2.09,16.65,0.41,28.86,17.72,37.52,21.88,31.7,2.8,159.31,3.66,167.0,96.84,0.36,56.75
2018,8,10,6.32,0.6,408.66,120.95,136.99,2.05,15.55,0.4,28.64,18.8,34.9,22.51,31.37,2.41,108.94,3.0,109.44,97.18,0.98,58.19
2018,8,11,6.25,0.59,406.84,118.06,138.45,2.0,15.18,0.4,28.3,15.63,34.94,22.36,30.86,2.32,58.31,3.2,56.44,97.24,0.01,50.38
2018,8,12,5.65,0.54,416.36,107.55,137.8,2.0,14.16,0.39,27.69,16.37,33.01,22.01,29.72,1.3,132.88,1.82,131.62,97.06,5.3,52.38
2018,8,13,4.78,0.46,417.93,90.79,136.46,1.72,12.07,0.34,27.57,17.46,31.73,23.77,28.44,1.38,215.56,1.87,217.19,96.76,6.01,55.25
2018,8,14,7.21,0.7,396.33,136.44,141.71,2.2,17.66,0.43,29.19,15.24,35.51,22.78,31.15,1.36,229.0,1.98,225.44,96.73,1.08,46.44
2018,8,15,6.25,0.6,396.12,117.53,137.23,1.81,15.15,0.36,27.81,15.53,33.85,21.93,30.08,3.02,125.38,4.09,126.62,96.79,0.59,49.44
2018,8,16,6.65,0.64,383.0,124.57,138.96,1.95,16.13,0.39,27.36,15.63,33.83,20.4,30.27,2.16,169.0,3.12,183.69,96.74,0.07,51.56
2018,8,17,5.65,0.55,409.02,107.03,132.63,1.78,13.76,0.35,27.69,17.21,34.15,21.98,30.08,2.79,159.75,3.79,163.88,96.78,1.66,56.56
2018,8,18,6.23,0.61,395.93,118.41,135.77,1.97,15.33,0.39,27.1,17.67,32.57,21.34,29.64,1.66,158.88,2.43,173.62,96.87,3.56,59.81
2018,8,19,6.1,0.59,389.08,114.53,135.91,1.87,14.85,0.37,26.8,16.77,33.81,21.28,29.55,2.3,112.06,3.07,126.38,96.92,2.45,58.12
2018,8,20,6.21,0.61,379.08,116.27,136.3,1.77,14.99,0.35,25.05,14.65,31.74,19.07,27.36,4.5,239.56,5.7,238.19,96.75,0.95,55.94
2018,8,21,5.62,0.55,375.79,105.27,134.58,1.67,13.78,0.33,25.02,14.86,31.55,19.27,27.51,3.99,217.62,5.03,231.06,96.71,0.39,56.94
2018,8,22,6.76,0.67,374.53,125.23,131.95,1.85,15.87,0.37,25.87,14.54,33.04,18.65,28.44,3.23,228.94,4.3,227.06,96.78,0.07,54.25
2018,8,23,6.27,0.62,380.5,117.42,130.52,1.78,14.9,0.35,26.82,14.76,33.23,21.49,28.8,2.77,184.31,3.65,184.81,96.73,0.16,50.94
2018,8,24,6.31,0.63,371.55,117.77,130.72,1.78,14.96,0.35,26.24,12.88,32.83,20.98,28.62,3.38,231.88,4.59,245.06,96.77,0.11,47.62
2018,8,25,6.54,0.66,372.43,121.71,129.82,1.8,15.4,0.36,26.28,13.28,34.07,19.61,28.39,3.05,253.25,4.52,252.62,96.77,0.02,50.38
2018,8,26,6.54,0.66,379.38,121.73,128.56,1.8,15.36,0.36,28.6,12.09,37.12,20.48,29.69,4.26,204.62,5.63,204.88,96.71,0.0,40.44
2018,8,27,6.89,0.7,374.62,128.98,129.73,1.92,16.25,0.38,27.89,13.61,37.3,20.19,30.08,3.3,174.56,4.34,174.5,96.76,0.0,47.06
2018,8,28,7.26,0.74,353.93,135.43,136.63,2.21,17.38,0.44,24.92,11.05,33.55,17.92,27.74,3.09,55.56,4.26,37.0,96.95,0.0,46.81
2018,8,29,6.85,0.7,376.2,128.6,133.65,2.1,16.53,0.41,25.24,14.15,33.51,18.32,28.55,2.1,86.94,2.75,82.31,96.92,0.0,55.38
2018,8,30,6.9,0.71,366.83,129.49,131.91,2.06,16.53,0.41,25.48,14.05,33.02,18.75,28.3,2.48,75.19,3.34,73.0,96.98,0.0,54.5
2018,8,31,6.3,0.66,382.35,118.97,128.16,1.88,15.17,0.38,26.34,13.27,33.38,19.87,29.06,2.02,129.38,2.7,127.38,97.06,0.01,47.88
2018,9,1,6.29,0.66,392.73,118.15,127.02,1.88,15.09,0.37,28.72,12.15,36.28,21.38,30.87,2.38,202.31,3.29,206.06,97.01,0.0,39.0
2018,9,2,5.96,0.62,402.44,110.85,121.89,1.74,14.09,0.34,29.42,11.04,36.98,21.58,31.0,3.68,212.0,5.26,213.5,96.93,0.0,36.44
2018,9,3,5.61,0.59,395.99,103.62,122.0,1.61,13.19,0.32,30.81,11.34,37.85,24.23,32.32,2.07,239.06,2.95,239.94,96.73,0.0,33.25
2018,9,4,5.5,0.59,400.27,101.32,121.25,1.62,12.91,0.32,31.09,9.98,38.92,23.41,32.9,2.91,221.06,4.37,223.12,96.69,0.14,31.25
2018,9,5,5.8,0.62,397.99,106.42,121.7,1.75,13.54,0.34,31.76,8.73,40.51,24.39,33.44,2.84,245.06,4.41,247.5,96.74,0.07,28.0
2018,9,6,4.93,0.53,413.32,89.79,119.2,1.54,11.57,0.3,32.19,6.83,40.07,25.23,32.59,5.43,245.38,7.49,245.44,96.61,0.0,22.94
2018,9,7,6.01,0.65,400.37,110.91,120.23,1.8,14.09,0.35,29.4,12.58,38.19,22.9,31.57,3.69,128.75,4.62,157.88,96.73,0.03,40.75
2018,9,8,5.2,0.56,397.65,97.05,117.49,1.59,12.38,0.31,26.82,14.13,33.88,21.13,29.01,4.13,83.38,5.31,83.56,97.09,0.0,48.38
2018,9,9,5.13,0.56,396.43,95.44,113.49,1.55,12.02,0.3,27.02,14.85,34.86,20.48,29.07,3.58,98.38,4.59,99.75,97.15,0.0,52.94
2018,9,10,5.27,0.58,398.15,97.72,114.27,1.47,12.26,0.29,27.76,16.78,36.35,20.16,30.3,2.15,111.5,3.23,116.19,97.19,0.13,57.69
2018,9,11,5.39,0.59,399.87,101.47,112.06,1.52,12.68,0.3,28.09,17.19,35.24,21.97,30.53,3.6,66.31,4.43,64.88,97.45,0.01,55.62
2018,9,12,5.51,0.61,389.73,102.7,115.05,1.59,13.0,0.31,27.15,14.49,34.98,20.73,29.62,3.42,56.12,4.48,53.81,97.39,0.01,50.69
2018,9,13,3.21,0.36,395.98,59.52,109.23,0.92,7.65,0.18,23.56,15.64,25.46,22.27,24.64,1.38,145.88,2.02,158.19,97.16,2.96,61.38
2018,9,14,5.43,0.61,391.44,101.91,113.09,1.52,12.77,0.3,26.15,15.17,33.15,20.77,28.06,3.38,233.75,4.61,233.5,97.05,0.09,54.06
2018,9,15,6.14,0.7,375.8,116.53,117.95,1.73,14.69,0.34,25.15,13.08,32.08,18.9,27.55,2.65,63.06,3.83,61.44,97.32,0.01,51.31
2018,9,16,5.79,0.66,388.36,109.48,113.2,1.6,13.7,0.32,26.51,15.25,33.41,20.44,28.58,2.1,167.62,2.78,164.75,97.41,0.03,54.19
2018,9,17,5.13,0.59,403.79,96.55,111.06,1.5,12.26,0.3,27.36,14.99,32.63,22.63,28.9,2.19,191.69,3.6,196.12,97.28,0.02,48.62
2018,9,18,3.54,0.41,408.75,66.25,107.78,1.1,8.66,0.21,25.58,13.77,29.9,21.82,25.35,1.93,216.0,2.93,216.06,97.22,6.07,49.19
2018,9,19,5.12,0.59,397.49,96.15,109.29,1.4,12.16,0.27,25.74,16.48,31.38,20.86,27.19,1.64,179.5,2.49,183.88,97.14,2.07,59.69
2018,9,20,4.49,0.52,387.67,84.68,110.68,1.27,10.89,0.25,24.22,16.92,28.76,20.46,25.44,1.08,118.31,1.62,120.5,96.97,4.18,66.06
2018,9,21,5.64,0.66,369.31,106.25,111.73,1.45,13.41,0.29,23.91,14.92,29.94,18.83,25.69,2.29,285.19,3.4,285.38,96.9,2.43,60.75
2018,9,22,3.54,0.42,386.29,66.51,110.55,1.05,8.74,0.2,24.05,15.19,30.72,18.57,25.36,5.45,339.31,7.34,339.38,97.25,0.35,61.44
2018,9,23,5.41,0.65,376.55,102.26,112.3,1.48,12.99,0.29,23.97,15.59,29.4,19.68,25.45,3.83,172.75,4.95,171.94,97.35,0.19,61.94
2018,9,24,5.96,0.72,359.85,112.32,113.21,1.55,14.12,0.31,24.53,13.62,32.03,17.81,26.36,3.33,240.69,4.8,254.44,97.28,0.01,55.12
2018,9,25,5.53,0.67,380.27,104.78,111.86,1.47,13.28,0.3,24.72,15.01,31.57,18.47,27.01,3.16,186.0,4.58,231.38,97.34,0.6,59.56
2018,9,26,3.68,0.45,376.77,68.01,106.42,1.05,8.91,0.2,22.22,14.57,28.28,16.65,23.76,6.88,30.38,8.47,30.0,97.62,2.95,63.88
2018,9,27,5.73,0.7,317.27,103.71,108.49,1.38,12.98,0.27,18.26,8.49,24.85,13.19,19.58,6.31,25.5,8.26,25.56,97.63,0.0,55.69
2018,9,28,5.6,0.7,325.05,102.81,108.27,1.34,12.93,0.27,18.35,10.04,25.69,11.98,19.75,4.72,276.69,6.68,276.5,97.04,0.04,62.0
2018,9,29,5.97,0.74,321.57,109.09,110.11,1.38,13.66,0.27,20.37,9.66,28.94,12.94,22.01,2.21,221.44,3.39,220.69,96.93,0.01,56.56
2018,9,30,5.85,0.73,336.31,107.6,108.45,1.38,13.45,0.28,21.78,8.82,30.94,14.07,23.06,2.01,170.12,3.11,168.25,96.98,0.0,50.69
2018,10,1,5.2,0.66,355.82,94.95,102.9,1.27,11.85,0.26,23.22,8.16,30.82,15.87,24.48,2.45,190.06,3.8,189.94,96.68,0.09,40.81
2018,10,2,2.84,0.36,360.16,51.6,97.34,0.81,7.02,0.16,17.04,11.99,20.0,12.56,17.35,4.51,159.69,5.94,159.0,96.65,9.78,73.06
2018,10,3,3.86,0.5,350.01,70.65,103.01,0.87,9.23,0.17,16.09,10.46,19.37,12.9,17.08,2.03,321.31,3.23,323.62,96.63,4.8,70.56
2018,10,4,3.58,0.46,354.76,65.44,96.66,0.88,8.61,0.17,15.77,11.32,19.26,13.51,16.12,3.95,185.44,5.24,186.06,96.7,9.64,75.5
2018,10,5,5.13,0.67,330.67,94.06,101.95,1.16,11.83,0.23,17.8,9.39,25.42,10.94,19.02,2.7,266.88,4.27,268.38,96.97,0.02,63.38
2018,10,6,5.47,0.72,338.56,101.77,102.25,1.34,12.61,0.27,20.87,9.55,28.87,14.33,21.37,3.49,253.44,5.42,254.44,97.06,0.0,51.69
2018,10,7,5.35,0.71,338.09,98.19,99.71,1.32,12.16,0.27,22.05,8.08,30.48,15.09,22.3,4.01,267.31,6.28,267.88,96.82,0.0,43.81
2018,10,8,5.21,0.7,340.35,95.41,98.11,1.22,11.84,0.24,21.86,9.79,29.73,15.57,22.42,3.3,208.12,5.03,209.5,96.79,0.06,51.38
2018,10,9,2.82,0.38,377.13,52.76,94.53,0.79,7.13,0.16,20.44,16.19,25.72,17.1,20.47,3.51,127.69,4.99,128.75,96.92,9.67,79.25
2018,10,10,3.5,0.48,369.41,64.81,92.48,0.92,8.48,0.18,20.85,14.83,26.89,16.02,21.42,4.74,134.75,6.49,135.56,96.94,0.39,71.94
2018,10,11,3.33,0.46,370.34,61.76,88.98,0.87,8.03,0.17,21.69,14.22,28.69,16.74,22.44,3.12,168.62,4.45,169.62,97.01,0.61,67.38
2018,10,12,4.62,0.64,356.33,85.95,93.3,1.13,10.76,0.23,21.89,13.69,27.9,17.58,22.74,3.14,135.62,4.38,135.69,97.25,1.11,62.06
2018,10,13,3.46,0.48,362.11,63.95,94.29,0.93,8.51,0.18,20.0,13.94,25.57,15.71,21.07,2.97,133.81,4.29,133.06,97.11,1.55,71.19
2018,10,14,4.41,0.62,346.2,81.47,92.98,1.05,10.22,0.21,19.01,13.76,24.76,14.73,20.31,2.8,227.25,4.31,255.75,96.67,1.18,74.5
2018,10,15,4.25,0.6,358.08,78.99,89.88,1.06,9.99,0.21,20.57,13.86,27.9,14.72,20.62,3.91,234.94,5.6,235.31,96.61,10.35,68.88
2018,10,16,2.31,0.33,369.39,42.87,85.21,0.66,5.79,0.12,20.37,13.32,25.33,17.25,20.21,2.27,189.5,3.47,189.25,96.71,2.38,66.06
2018,10,17,1.48,0.21,375.16,27.93,81.38,0.4,3.67,0.08,19.96,17.76,24.47,16.62,20.25,5.84,90.62,7.9,91.75,96.18,18.65,87.69
